Model,Function,Dim,Run,N_samples,MSE,MAE,TIME
SESM,Zhou,2,16,256,0.0003609188424888998,0.012086007744073868,43.870230197906494
SESM,Zhou,2,17,256,0.00012937835708726197,0.007837185636162758,45.21608257293701
SESM,Zhou,2,18,256,0.00019419660384301096,0.009751441888511181,54.224178314208984
SESM,Zhou,2,19,256,0.00017648516222834587,0.007748663425445557,42.155954122543335
SESM,Zhou,2,20,256,9.06321220099926e-05,0.006844380404800177,49.80729055404663
SESM,Zhou,2,1,1024,4.927882400806993e-05,0.005228330846875906,43.44260215759277
SESM,Zhou,2,2,1024,6.204365490702912e-05,0.005603485275059938,43.349576234817505
SESM,Zhou,2,3,1024,3.488498259685002e-05,0.0045418874360620975,43.48871159553528
SESM,Zhou,2,4,1024,5.313744622981176e-05,0.005360883194953203,43.345606088638306
SESM,Zhou,2,5,1024,3.5175700759282336e-05,0.004425934515893459,43.58797311782837
SESM,Zhou,2,6,1024,6.255758489714935e-05,0.005548037122935057,43.27198934555054
SESM,Zhou,2,7,1024,4.8684982175473124e-05,0.00523956585675478,43.29838466644287
SESM,Zhou,2,8,1024,3.23355125146918e-05,0.004282213747501373,42.60951614379883
SESM,Zhou,2,9,1024,5.6958841014420614e-05,0.005785284098237753,43.18515491485596
SESM,Zhou,2,10,1024,3.7119851185707375e-05,0.004336354322731495,43.00585222244263
SESM,Zhou,2,11,1024,0.00013228885654825717,0.008826220408082008,41.7213499546051
SESM,Zhou,2,12,1024,3.387413016753271e-05,0.004310315009206533,43.98197627067566
SESM,Zhou,2,13,1024,5.671998951584101e-05,0.005404546856880188,43.36819934844971
SESM,Zhou,2,14,1024,0.00016390228120144457,0.010722602717578411,39.07271075248718
SESM,Zhou,2,15,1024,5.2852858061669394e-05,0.004963349550962448,43.41863822937012
SESM,Zhou,2,16,1024,5.1342969527468085e-05,0.0051412261091172695,39.12493419647217
SESM,Zhou,2,17,1024,5.430238161352463e-05,0.005407951306551695,38.68199801445007
SESM,Zhou,2,18,1024,3.704386472236365e-05,0.004494472406804562,39.64272451400757
SESM,Zhou,2,19,1024,5.114535815664567e-05,0.005355191882699728,39.09285926818848
SESM,Zhou,2,20,1024,4.2083775042556226e-05,0.004769936203956604,42.896984815597534
SVR,Zhou,2,1,4,3.606637910052616,0.9421300379739368,0.0006909370422363281
SVR,Zhou,2,2,4,3.6992919887206583,0.9427798231856613,0.0012516975402832031
SVR,Zhou,2,3,4,2.9480047684775803,1.110217838024021,0.0013113021850585938
SVR,Zhou,2,4,4,3.4617278250065633,0.9503325008835982,0.0011799335479736328
SVR,Zhou,2,5,4,3.595594586836475,0.9418692078291082,0.0012559890747070312
SVR,Zhou,2,6,4,3.8220251047742284,0.9559726428704227,0.001165628433227539
SVR,Zhou,2,7,4,5.672541281437091,2.2471277585862053,0.0008640289306640625
SVR,Zhou,2,8,4,3.5934141357808818,1.675557800724468,0.0008921623229980469
SVR,Zhou,2,9,4,3.0047157435282292,1.0649638420465246,0.000885009765625
SVR,Zhou,2,10,4,3.754644953377961,0.9458807066446064,0.0007519721984863281
SVR,Zhou,2,11,4,2.950808824601396,1.1122599518809952,0.0009446144104003906
SVR,Zhou,2,12,4,3.324918962371182,0.9632613927711942,0.0008254051208496094
SVR,Zhou,2,13,4,2.967361386509906,1.1011264599017365,0.0008931159973144531
SVR,Zhou,2,14,4,3.8213312654245732,0.9558340281422927,0.0007359981536865234
SVR,Zhou,2,15,4,3.6206539659025183,0.9418422346149957,0.0008466243743896484
SVR,Zhou,2,16,4,3.027724053070257,1.3909025188231976,0.0008594989776611328
SVR,Zhou,2,17,4,3.2141199359563397,0.9855253467479008,0.0007178783416748047
SVR,Zhou,2,18,4,3.222576476559639,0.9891912389656029,0.0008769035339355469
SVR,Zhou,2,19,4,2.971882438177632,1.095016674833749,0.0008943080902099609
SVR,Zhou,2,20,4,3.4477562003854807,0.9523729622570656,0.0008175373077392578
SVR,Zhou,2,1,16,3.08370385076437,1.0140303364634398,0.0009388923645019531
SVR,Zhou,2,2,16,3.175318938788373,0.979895755985518,0.0008518695831298828
SVR,Zhou,2,3,16,3.220541879922637,0.9678194297790662,0.0008780956268310547
SVR,Zhou,2,4,16,3.576358103710691,0.939338899398829,0.00098419189453125
SVR,Zhou,2,5,16,3.3927300251969035,0.9443967554749972,0.0009441375732421875
SVR,Zhou,2,6,16,3.418085642300661,0.9409919551010782,0.00096893310546875
SVR,Zhou,2,7,16,2.9781934665695617,1.3651488284860755,0.0008609294891357422
SVR,Zhou,2,8,16,2.881644765197572,1.1103974268666819,0.0009129047393798828
SVR,Zhou,2,9,16,3.4231142517683386,0.9462310751555315,0.0008640289306640625
SVR,Zhou,2,10,16,3.142912599410284,0.9870652731126218,0.0008273124694824219
SVR,Zhou,2,11,16,3.3995211427725196,0.9477482239509801,0.0008604526519775391
SVR,Zhou,2,12,16,3.294134646247956,0.9552221667249708,0.0008368492126464844
SVR,Zhou,2,13,16,3.33980321243371,0.9447031103472243,0.0008187294006347656
SVR,Zhou,2,14,16,3.5357828805411438,0.9393215500518796,0.0009315013885498047
SVR,Zhou,2,15,16,3.6070766211234715,0.9386653376019986,0.0008504390716552734
SVR,Zhou,2,16,16,3.4280604640613186,0.938004462709084,0.0010800361633300781
SVR,Zhou,2,17,16,3.297036478085663,0.9596947872644316,0.0009655952453613281
SVR,Zhou,2,18,16,3.5318869416585774,0.9341457890650883,0.0009582042694091797
SVR,Zhou,2,19,16,3.064372359271058,1.0237099582483067,0.0009086132049560547
SVR,Zhou,2,20,16,3.4129579065623488,0.9460498280176013,0.0010972023010253906
SVR,Zhou,2,1,64,3.1206172943038575,0.9224688271705178,0.001039743423461914
SVR,Zhou,2,2,64,3.216260758078456,0.9163592632055062,0.0008959770202636719
SVR,Zhou,2,3,64,3.1088698088411992,0.9343366344757349,0.000993967056274414
SVR,Zhou,2,4,64,3.339747680151838,0.9234979648979461,0.0009982585906982422
SVR,Zhou,2,5,64,3.300530841792586,0.9122044639695023,0.000997304916381836
SVR,Zhou,2,6,64,3.2671147698583742,0.9173953864463827,0.0010089874267578125
SVR,Zhou,2,7,64,3.026102580201317,0.9380944004868131,0.0009870529174804688
SVR,Zhou,2,8,64,3.0995857564479454,0.9155179252699253,0.000997781753540039
SVR,Zhou,2,9,64,3.4775591337086857,0.9193678216990012,0.0010504722595214844
SVR,Zhou,2,10,64,3.1887418661640177,0.918199867259078,0.0014505386352539062
SVR,Zhou,2,11,64,3.306394086655644,0.912868586758012,0.001041412353515625
SVR,Zhou,2,12,64,3.2264708754335523,0.9159229601031675,0.001003265380859375
SVR,Zhou,2,13,64,3.1729552047716396,0.9154143270182143,0.0011703968048095703
SVR,Zhou,2,14,64,3.2985097436846247,0.9198421397893524,0.001051187515258789
SVR,Zhou,2,15,64,3.4174717616431916,0.919418603406685,0.0009462833404541016
SVR,Zhou,2,16,64,3.381851694958802,0.9163616449224185,0.001005411148071289
SVR,Zhou,2,17,64,3.262490414802351,0.920943745021547,0.0011091232299804688
SVR,Zhou,2,18,64,3.27038868416762,0.9170920549456245,0.0011725425720214844
SVR,Zhou,2,19,64,3.2644670370489157,0.9189143798995161,0.000885009765625
SVR,Zhou,2,20,64,3.0585216452488755,0.9266384403558583,0.0009245872497558594
SVR,Zhou,2,1,256,3.0384289117661223,0.8574781154769829,0.003239154815673828
SVR,Zhou,2,2,256,2.8166709189413863,0.8537751767113361,0.002800464630126953
SVR,Zhou,2,3,256,2.908169430311113,0.856841362691528,0.0034275054931640625
SVR,Zhou,2,4,256,3.045681187760835,0.8630910398002054,0.003159761428833008
SVR,Zhou,2,5,256,2.964587595193785,0.8472455119700648,0.003040790557861328
SVR,Zhou,2,6,256,3.0392848162287605,0.861038466979513,0.0031790733337402344
SVR,Zhou,2,7,256,2.9613559178120274,0.859623976300118,0.003149747848510742
SVR,Zhou,2,8,256,3.0125998103497516,0.8567319347916597,0.0031540393829345703
SVR,Zhou,2,9,256,3.1000480921096556,0.8573615528607316,0.003282785415649414
SVR,Zhou,2,10,256,2.8938042777629542,0.8485531560493038,0.0031309127807617188
SVR,Zhou,2,11,256,2.8684802888110528,0.8466997149089046,0.002965211868286133
SVR,Zhou,2,12,256,2.979455166806079,0.8544464984747924,0.003247976303100586
SVR,Zhou,2,13,256,2.9049446821954406,0.8526954582635106,0.002844572067260742
SVR,Zhou,2,14,256,2.8903141991671606,0.85776222750742,0.003034353256225586
SVR,Zhou,2,15,256,3.02068212060897,0.8588319851225651,0.0030410289764404297
SVR,Zhou,2,16,256,2.888950597924098,0.8510387349226527,0.0031571388244628906
SVR,Zhou,2,17,256,2.9079803242028497,0.8533980293581912,0.0031669139862060547
SVR,Zhou,2,18,256,3.03078616170529,0.8588406707284776,0.0028505325317382812
SVR,Zhou,2,19,256,3.0132174944134977,0.8582793917668016,0.003065824508666992
SVR,Zhou,2,20,256,2.972590264987769,0.8533977682359165,0.004142045974731445
SVR,Zhou,2,1,1024,2.4642582815085263,0.7571627236253745,0.02824997901916504
SVR,Zhou,2,2,1024,2.4194441648277456,0.7554429135059794,0.029146671295166016
SVR,Zhou,2,3,1024,2.427729703040906,0.758731501557264,0.028246164321899414
SVR,Zhou,2,4,1024,2.5193161550175582,0.7602512217675801,0.03050994873046875
SVR,Zhou,2,5,1024,2.467843784413007,0.7538075889622425,0.02906012535095215
SVR,Zhou,2,6,1024,2.3956351964160896,0.755694459108536,0.028954744338989258
SVR,Zhou,2,7,1024,2.496689912496808,0.7595873462214191,0.02939605712890625
SVR,Zhou,2,8,1024,2.5508322998284862,0.7648126129368035,0.028575658798217773
SVR,Zhou,2,9,1024,2.603772061119693,0.7683442148228763,0.028193235397338867
SVR,Zhou,2,10,1024,2.4454916741614587,0.7554255482763514,0.029166460037231445
SVR,Zhou,2,11,1024,2.437726223596188,0.7537049104282422,0.02805042266845703
SVR,Zhou,2,12,1024,2.519367512655352,0.7590110523423653,0.02849864959716797
SVR,Zhou,2,13,1024,2.3714121469485856,0.7502420417119282,0.028256893157958984
SVR,Zhou,2,14,1024,2.4681906178070894,0.7606833390508063,0.028452634811401367
SVR,Zhou,2,15,1024,2.4752786420539845,0.7611569906701103,0.028455495834350586
SVR,Zhou,2,16,1024,2.4718570195569147,0.7583893463567735,0.027637958526611328
SVR,Zhou,2,17,1024,2.4229818539494534,0.7546975329204243,0.028908967971801758
SVR,Zhou,2,18,1024,2.5663196069970664,0.7649552724763012,0.029443740844726562
SVR,Zhou,2,19,1024,2.4528758727233457,0.75867642157371,0.02908635139465332
SVR,Zhou,2,20,1024,2.4914188365411034,0.7612524621607117,0.02894306182861328
NN,Zhou,3,1,8,11.50876235961914,1.6720167398452759,3.1210227012634277
NN,Zhou,3,2,8,24.937620162963867,3.646646499633789,1.1805477142333984
NN,Zhou,3,3,8,10.039155960083008,1.5413182973861694,1.1578905582427979
NN,Zhou,3,4,8,14.74462604522705,2.4112367630004883,1.1953802108764648
NN,Zhou,3,5,8,10.396225929260254,0.9619349837303162,1.200103998184204
NN,Zhou,3,6,8,10.521395683288574,0.9462551474571228,1.1603925228118896
NN,Zhou,3,7,8,63.89750289916992,6.145591735839844,1.1604299545288086
NN,Zhou,3,8,8,14.42995834350586,2.19931697845459,1.2810802459716797
NN,Zhou,3,9,8,10.197936058044434,1.0917776823043823,1.247689962387085
NN,Zhou,3,10,8,9.955050468444824,1.6399062871932983,1.2698352336883545
NN,Zhou,3,11,8,62.65884780883789,5.84491491317749,1.157235860824585
NN,Zhou,3,12,8,11.778214454650879,1.984320044517517,1.1883764266967773
NN,Zhou,3,13,8,24.688640594482422,3.6620895862579346,1.1953468322753906
NN,Zhou,3,14,8,180.90916442871094,10.38463020324707,1.2846364974975586
NN,Zhou,3,15,8,11.174827575683594,1.5039714574813843,1.1424031257629395
NN,Zhou,3,16,8,10.360939979553223,1.722648024559021,1.140949010848999
NN,Zhou,3,17,8,10.228124618530273,1.3009692430496216,1.1546125411987305
NN,Zhou,3,18,8,13.774917602539062,2.4200165271759033,1.1510834693908691
NN,Zhou,3,19,8,12.535690307617188,2.3373639583587646,1.1633119583129883
NN,Zhou,3,20,8,11.266215324401855,1.9529824256896973,1.7307641506195068
NN,Zhou,3,1,64,22.921680450439453,2.3110191822052,1.2139928340911865
NN,Zhou,3,2,64,10.382646560668945,1.612459421157837,1.2011244297027588
NN,Zhou,3,3,64,10.489450454711914,1.7013072967529297,1.1960608959197998
NN,Zhou,3,4,64,17.5888729095459,2.307166814804077,1.1946234703063965
NN,Zhou,3,5,64,16.62858009338379,1.9982432126998901,1.1958262920379639
NN,Zhou,3,6,64,9.619075775146484,1.6542279720306396,1.2904515266418457
NN,Zhou,3,7,64,14.002263069152832,2.3090012073516846,1.1876392364501953
NN,Zhou,3,8,64,8.280787467956543,1.388210654258728,1.1848039627075195
NN,Zhou,3,9,64,8.351048469543457,1.080417513847351,1.1439638137817383
NN,Zhou,3,10,64,9.02175235748291,1.873715877532959,1.1396398544311523
NN,Zhou,3,11,64,11.284200668334961,1.6733828783035278,1.1370315551757812
NN,Zhou,3,12,64,12.210606575012207,1.8396250009536743,1.1449217796325684
NN,Zhou,3,13,64,7.834400177001953,1.7606053352355957,1.1362628936767578
NN,Zhou,3,14,64,11.294602394104004,1.542773723602295,1.1443588733673096
NN,Zhou,3,15,64,9.77717113494873,1.6620123386383057,1.1445202827453613
NN,Zhou,3,16,64,14.11489486694336,1.8283754587173462,1.1412346363067627
NN,Zhou,3,17,64,8.245530128479004,1.438359260559082,1.1365654468536377
NN,Zhou,3,18,64,6.655253887176514,0.9969815015792847,1.1447546482086182
NN,Zhou,3,19,64,11.281081199645996,1.6445307731628418,1.1356408596038818
NN,Zhou,3,20,64,8.864912033081055,1.4192732572555542,1.1388275623321533
NN,Zhou,3,1,512,1.7615482807159424,0.6686589121818542,10.814854621887207
NN,Zhou,3,2,512,1.3225704431533813,0.6990193128585815,10.334676265716553
NN,Zhou,3,3,512,1.5135263204574585,0.7007461190223694,10.140353441238403
NN,Zhou,3,4,512,0.9085017442703247,0.5283352136611938,10.820334196090698
NN,Zhou,3,5,512,1.2858022451400757,0.6571688055992126,10.717119216918945
NN,Zhou,3,6,512,2.2620809078216553,0.8023667335510254,11.366466522216797
NN,Zhou,3,7,512,2.5717689990997314,0.7126756310462952,11.026347398757935
NN,Zhou,3,8,512,1.4234826564788818,0.6241903901100159,11.332457304000854
NN,Zhou,3,9,512,2.4247565269470215,0.7715182900428772,10.834309816360474
NN,Zhou,3,10,512,1.1540050506591797,0.620469331741333,11.177793502807617
NN,Zhou,3,11,512,1.791290044784546,0.5899430513381958,10.60519814491272
NN,Zhou,3,12,512,1.8205432891845703,0.6986380219459534,11.214337348937988
NN,Zhou,3,13,512,2.0667953491210938,0.7918077707290649,11.214397668838501
NN,Zhou,3,14,512,2.1849160194396973,0.6921675205230713,10.978522062301636
NN,Zhou,3,15,512,1.798419713973999,0.7331093549728394,10.869996309280396
NN,Zhou,3,16,512,1.2373645305633545,0.674161970615387,10.689293146133423
NN,Zhou,3,17,512,2.412548542022705,0.7363499999046326,10.893914461135864
NN,Zhou,3,18,512,1.450260043144226,0.6316064596176147,10.870276689529419
NN,Zhou,3,19,512,1.4707510471343994,0.653697669506073,10.972986698150635
NN,Zhou,3,20,512,1.8547029495239258,0.6537712216377258,11.321661472320557
NN,Zhou,3,1,4096,0.24843758344650269,0.3413408100605011,2.2344017028808594
NN,Zhou,3,2,4096,0.27716192603111267,0.3737504482269287,1.998328447341919
NN,Zhou,3,3,4096,0.3426659405231476,0.3879687786102295,1.8071200847625732
NN,Zhou,3,4,4096,0.3539818227291107,0.39086228609085083,1.8683767318725586
NN,Zhou,3,5,4096,0.4281645119190216,0.43384337425231934,2.565983772277832
NN,Zhou,3,6,4096,0.29717010259628296,0.3699723184108734,2.453594446182251
NN,Zhou,3,7,4096,0.47098788619041443,0.44943469762802124,2.0325815677642822
NN,Zhou,3,8,4096,0.3089373707771301,0.3885953426361084,1.7831933498382568
NN,Zhou,3,9,4096,0.31122538447380066,0.37313371896743774,1.9938669204711914
NN,Zhou,3,10,4096,0.40524598956108093,0.4315400719642639,2.0367276668548584
NN,Zhou,3,11,4096,0.24491512775421143,0.3493013083934784,2.0151984691619873
NN,Zhou,3,12,4096,0.3701036870479584,0.4002555012702942,1.9947118759155273
NN,Zhou,3,13,4096,0.4515394866466522,0.4459027051925659,1.796398639678955
NN,Zhou,3,14,4096,0.2778763473033905,0.3692351281642914,1.5397939682006836
NN,Zhou,3,15,4096,0.3489871323108673,0.38474762439727783,1.9588227272033691
NN,Zhou,3,16,4096,0.39724576473236084,0.41971662640571594,1.5852389335632324
NN,Zhou,3,17,4096,0.34392812848091125,0.3914450705051422,1.5351781845092773
NN,Zhou,3,18,4096,0.5317286252975464,0.4302392303943634,1.5195207595825195
NN,Zhou,3,19,4096,0.34399211406707764,0.40250885486602783,1.5260670185089111
NN,Zhou,3,20,4096,0.44901931285858154,0.4214266240596771,1.528132677078247
NN,Zhou,3,1,32768,0.22770726680755615,0.35996824502944946,2.7390151023864746
NN,Zhou,3,2,32768,0.22222115099430084,0.3436087667942047,2.6518664360046387
NN,Zhou,3,3,32768,0.28450730443000793,0.3854594826698303,2.6891791820526123
NN,Zhou,3,4,32768,0.28073427081108093,0.3656529486179352,3.2563230991363525
NN,Zhou,3,5,32768,0.20691116154193878,0.32047146558761597,4.201212167739868
NN,Zhou,3,6,32768,0.21367666125297546,0.32380545139312744,4.166469573974609
NN,Zhou,3,7,32768,0.2667141258716583,0.3583700656890869,3.4883439540863037
NN,Zhou,3,8,32768,0.18763083219528198,0.3103090822696686,2.5749988555908203
NN,Zhou,3,9,32768,0.2635505199432373,0.3514191806316376,2.6109864711761475
NN,Zhou,3,10,32768,0.19049356877803802,0.31058838963508606,2.550464630126953
NN,Zhou,3,11,32768,0.22416193783283234,0.3450099229812622,4.294943809509277
NN,Zhou,3,12,32768,0.23431608080863953,0.33862414956092834,3.437929153442383
NN,Zhou,3,13,32768,0.3782605528831482,0.41768211126327515,3.36283016204834
NN,Zhou,3,14,32768,0.22351300716400146,0.3378501236438751,3.4654929637908936
NN,Zhou,3,15,32768,0.2661321759223938,0.37598997354507446,3.61678409576416
NN,Zhou,3,16,32768,0.327555775642395,0.3885992467403412,3.638400077819824
NN,Zhou,3,17,32768,0.23869077861309052,0.34245675802230835,3.4739561080932617
NN,Zhou,3,18,32768,0.23186415433883667,0.344283789396286,3.6640658378601074
NN,Zhou,3,19,32768,0.22433991730213165,0.31911227107048035,3.6176044940948486
NN,Zhou,3,20,32768,0.21468712389469147,0.32592111825942993,3.4259586334228516
PF,Zhou,3,1,8,17.338285485143828,2.352093333452927,0.001920461654663086
PF,Zhou,3,2,8,48.99094996554481,4.394538067060432,0.0019497871398925781
PF,Zhou,3,3,8,70.72746139932202,6.028124717677863,0.0030357837677001953
PF,Zhou,3,4,8,132.9586282221516,9.927315045402997,0.0020551681518554688
PF,Zhou,3,5,8,10.36969766040942,0.9839943382437981,0.0016694068908691406
PF,Zhou,3,6,8,10.39065266536746,0.9440606411413476,0.002396106719970703
PF,Zhou,3,7,8,233.31161788024622,10.729124431928184,0.002351999282836914
PF,Zhou,3,8,8,35.99278033849006,3.595693228583198,0.0018322467803955078
PF,Zhou,3,9,8,10.25093507827702,1.1365447157145623,0.0017158985137939453
PF,Zhou,3,10,8,14.404949509390686,2.4765851886540124,0.001833200454711914
PF,Zhou,3,11,8,1096.617503237997,18.34029539764387,0.0022144317626953125
PF,Zhou,3,12,8,106.98541772462865,6.0140305937498075,0.001847982406616211
PF,Zhou,3,13,8,99.26326250377082,7.0034268398795945,0.001865386962890625
PF,Zhou,3,14,8,1868.6678359628997,24.17584650364229,0.0017619132995605469
PF,Zhou,3,15,8,13.963149367310953,1.950364776656034,0.0016913414001464844
PF,Zhou,3,16,8,31.957045113440895,3.8809041849801504,0.003106355667114258
PF,Zhou,3,17,8,10.973716975504678,1.4186947307865925,0.00423431396484375
PF,Zhou,3,18,8,96.24480284104516,7.024315701913511,0.0016319751739501953
PF,Zhou,3,19,8,41.88791649040953,4.688832863766964,0.004652976989746094
PF,Zhou,3,20,8,231.22267416297592,8.686198511096057,0.0021550655364990234
PF,Zhou,3,1,64,10.212115198431503,2.132558713022673,0.0018067359924316406
PF,Zhou,3,2,64,10.89039523167961,2.0932852787349265,0.0017590522766113281
PF,Zhou,3,3,64,9.754665982906744,2.068606580205092,0.0017766952514648438
PF,Zhou,3,4,64,10.132781538055276,2.018547447320684,0.001775979995727539
PF,Zhou,3,5,64,18.180628501342007,2.687827656129006,0.001737833023071289
PF,Zhou,3,6,64,8.688353032798,1.6785914871668317,0.0018396377563476562
PF,Zhou,3,7,64,24.353302487779278,3.4227491189742443,0.0017998218536376953
PF,Zhou,3,8,64,9.698135335855461,1.6086672320613236,0.0019412040710449219
PF,Zhou,3,9,64,9.126508687726963,1.2945933661419595,0.00171661376953125
PF,Zhou,3,10,64,12.996656848755741,2.1818109218271338,0.0017430782318115234
PF,Zhou,3,11,64,9.951564556464028,1.8366858770304004,0.0017583370208740234
PF,Zhou,3,12,64,12.660537012142424,2.186407868705979,0.0018703937530517578
PF,Zhou,3,13,64,12.952996320064745,2.483038768788445,0.0017364025115966797
PF,Zhou,3,14,64,9.515785548034144,1.4740880125808127,0.0016939640045166016
PF,Zhou,3,15,64,10.94853584683952,2.203989054606508,0.001882791519165039
PF,Zhou,3,16,64,9.482126263631102,1.8878188572685473,0.0017082691192626953
PF,Zhou,3,17,64,9.410368467333917,1.726050381104773,0.0017371177673339844
PF,Zhou,3,18,64,10.39399544992198,1.5373902880308445,0.0018277168273925781
